N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
171,12:00:00,20230203,181764593,729.45,0.46967109250180183,728.075,729.267,729.03,730.2,1.1700000000000728,1.5598245614035104,3600,4162.01169590644,0,0,1,
172,12:10:00,20230203,181764593,732.2,0.848438102583891,730.021,731.483,731.53,732.86,1.330000000000041,1.5575581395348859,6000,4158.74418604652,0,0,1,
173,12:20:00,20230203,181764593,733.71,1.0564156244835097,731.868,733.07,732.29,733.78,1.490000000000009,1.5562427745664764,3000,4169.387283237,0,0,1,
174,12:30:00,20230203,181764593,734.02,1.0991129965291195,732.679,733.674,733.39,734.02,0.6299999999999955,1.5558620689655198,2368,4162.66666666667,0,1,1,
175,12:40:00,20230203,181764593,732.96,0.953115530824758,733.883,735.231,732.52,733.76,1.240000000000009,1.5505714285714312,8543,4152.41142857143,1,0,-1,
176,12:50:00,20230203,181764593,731.45,0.7451380089251394,731.629,732.957,730.63,732.04,1.4099999999999682,1.5488068181818209,5410,4177.35795454546,0,0,-1,
177,13:00:00,20230203,181764593,728.75,0.37325767175362745,729.799,731.269,728.32,729.39,1.0699999999999363,1.5480225988700589,3400,4184.32203389831,0,0,-1,
178,13:10:00,20230203,181764593,729.91,0.5330284832791589,728.191,729.708,728.46,730.1,1.6399999999999864,1.5453370786516876,1400,4179.91573033708,-1,0,1,
179,13:20:00,20230203,181764593,728.08,0.280976254751815,728.179,729.56,728.03,729.14,1.1100000000000136,1.5458659217877115,1700,4164.38547486034,-1,0,-1,
180,13:30:00,20230203,181764593,728,0.26995757809487586,727.431,728.672,727.46,728.7,1.240000000000009,1.5434444444444464,5100,4150.69444444445,0,0,0,
181,13:40:00,20230203,181764593,726.49,0.06198005619525721,725.8,727.229,725.56,727.7,2.1400000000001,1.541767955801107,3209,4155.93922651934,0,0,0,
182,13:50:00,20230203,181764593,729.29,0.44763373918792354,727.248,728.998,728.07,729.34,1.2699999999999818,1.5450549450549476,2101,4150.73626373627,0,0,1,
183,14:00:00,20230203,181764593,730.75,0.648724588176965,728.892,730.144,729.21,731,1.7899999999999636,1.5435519125683084,2900,4139.53551912569,0,0,1,
184,14:10:00,20230203,181764593,729.78,0.5151231337116425,729.426,730.763,729.72,730.98,1.259999999999991,1.5448913043478283,2650,4132.79891304348,0,0,0,
185,14:20:00,20230203,181764593,731.83,0.7974767230455729,730.265,731.406,731.11,732.55,1.4399999999999409,1.5433513513513535,3925,4124.78378378378,0,0,1,
186,14:30:00,20230203,181764593,732.95,0.9517381962426426,730.807,732.229,732.15,733.19,1.0400000000000773,1.542795698924733,3248,4123.70967741935,0,0,1,
187,14:40:00,20230203,181764593,730.31,0.5881218665638231,730.817,732.249,731,731.77,0.7699999999999818,1.54010695187166,700,4119.02673796791,-1,1,-1,
188,14:50:00,20230203,181764593,729.19,0.4338603933667692,729.848,731.077,728.66,729.72,1.0600000000000591,1.5360106382978744,1500,4100.84042553191,-1,0,-1,
189,15:00:00,20230203,181764593,727.96,0.2644482397664141,727.624,728.638,727.91,728.69,0.7800000000000864,1.533492063492066,3255,4087.07936507936,0,0,0,
190,15:10:00,20230203,181764593,729.37,0.4586524158448627,728.194,729.407,728.61,729.84,1.2300000000000182,1.5295263157894767,5375,4082.7,0,0,0,
191,15:20:00,20230203,181764593,728.16,0.29199493140873845,728.671,729.658,728.12,729.08,0.9600000000000364,1.5279581151832493,3700,4089.46596858639,0,0,-1,
192,15:30:00,20230203,181764593,727.67,0.22450553688501948,728.244,729.047,727.26,728.1,0.8400000000000318,1.5250000000000032,5741,4087.4375,0,0,-1,
193,15:40:00,20230203,181764593,728.88,0.3911630213211437,728.315,729.156,727.92,729.75,1.830000000000041,1.5214507772020758,8189,4096.00518134715,1,0,0,
194,15:50:00,20230203,181764593,733.28,0.9971902374524833,731.426,732.453,732.65,733.45,0.8000000000000682,1.5230412371134057,25227,4117.10309278351,1,0,1,
195,09:30:00,20230206,181764593,719.85,-0.8525701063302216,718.379,723.055,717.4,720.73,3.330000000000041,1.5193333333333372,5561,4225.35897435898,0,-1,0,
196,09:40:00,20230206,181764593,719,-0.9696435458101431,716.696,720.613,716.99,720.88,3.8899999999999864,1.5285714285714327,1230,4232.17346938776,-1,-1,0,
197,09:50:00,20230206,181764593,722.72,-0.4572750812627316,719.98,722.952,721.69,723.09,1.3999999999999773,1.5405583756345218,2119,4216.93401015229,0,0,0,
198,10:00:00,20230206,181764593,721.15,-0.6735166106550585,721.201,723.837,720.94,723.29,2.349999999999909,1.5398484848484888,1115,4206.33838383839,-1,-1,-1,SELL
199,10:10:00,20230206,181764593,718.81,-0.9958129028703678,718.987,721.164,718.46,720.62,2.159999999999968,1.5439195979899532,2997,4190.80402010051,0,0,-1,
200,10:20:00,20230206,181764593,723.44,-0.3581069913503263,720.057,722.234,722.07,724.8,2.7299999999999045,1.5470000000000033,2600,4184.83500000001,0,-1,1,
201,10:30:00,20230206,181764593,723.99,-0.28235358933391475,722.583,724.386,723.23,724.74,1.509999999999991,1.5528855721393062,10860,4176.95024875623,1,0,0,
202,10:40:00,20230206,181764593,724.23,-0.249297559363113,723.51,724.446,723.53,724.67,1.1399999999999864,1.5526732673267354,1500,4210.03465346536,-1,0,0,
203,10:50:00,20230206,181764593,727.37,0.18318549942152512,725.468,726.605,726.46,728.29,1.8299999999999272,1.5506403940886726,2798,4196.68472906405,0,0,1,
204,11:00:00,20230206,181764593,726.07,0.004132003746361964,726.351,728.01,724.89,726.91,2.019999999999982,1.5520098039215708,2100,4189.82843137256,0,0,-1,
205,11:10:00,20230206,181764593,727.33,0.17767616109306336,725.17,726.884,726.78,728.65,1.8700000000000045,1.5542926829268315,1201,4179.63414634147,-1,0,1,
206,11:20:00,20230206,181764593,727.33,0.17767616109306336,726.296,728.496,726.33,728.51,2.17999999999995,1.555825242718449,425,4165.17475728156,-1,0,0,
207,11:30:00,20230206,181764593,726.74,0.09641342074817441,726.45,728.24,725.62,728.04,2.419999999999959,1.558840579710147,2165,4147.10628019324,0,-1,0,
208,11:40:00,20230206,181764593,726.97,0.12809211613686075,726.005,727.812,726.26,727.7,1.4400000000000546,1.5629807692307711,100,4137.57692307693,-1,0,0,
209,11:50:00,20230206,181764593,724.86,-0.16252548068976228,725.105,726.53,724.33,725.36,1.0299999999999727,1.5623923444976098,1097,4118.25837320575,-1,0,-1,
210,12:00:00,20230206,181764593,725.02,-0.14048812737589966,723.988,725.342,724.07,725.34,1.2699999999999818,1.5598571428571448,2359,4103.87142857144,0,0,0,
211,12:10:00,20230206,181764593,723.21,-0.38978568673901265,722.587,724.162,721.13,721.96,0.8300000000000409,1.5584834123222768,200,4095.60189573461,-1,0,0,
212,12:20:00,20230206,181764593,721.59,-0.6129138890419167,721.43,722.744,721.45,723.29,1.8399999999999181,1.5550471698113228,1335,4077.22641509435,-1,0,0,
213,12:30:00,20230206,181764593,722.7,-0.4600297504269625,722.232,723.529,721.6,723.17,1.5699999999999363,1.5563849765258233,2100,4064.35211267607,0,0,0,
214,12:40:00,20230206,181764593,722.75,-0.4531430775163853,722,723.922,721.89,723.09,1.2000000000000455,1.5564485981308427,1600,4055.17289719628,-1,0,0,
215,12:50:00,20230206,181764593,720.75,-0.7286099939397228,720.865,722.119,719.97,721.04,1.0699999999999363,1.5547906976744204,1750,4043.75348837211,-1,0,-1,
216,13:00:00,20230206,181764593,720.54,-0.7575340201641783,719.103,720.359,720.31,721.77,1.4600000000000364,1.552546296296298,2803,4033.13425925928,0,0,1,
217,13:10:00,20230206,181764593,720.67,-0.739628670596662,719.667,721.307,719.72,721.58,1.8600000000000136,1.5521198156682046,404,4027.46543778804,-1,0,0,
218,13:20:00,20230206,181764593,719.42,-0.911795493361248,719.597,721.299,718.61,720.18,1.5699999999999363,1.553532110091745,700,4010.84403669727,-1,0,-1,
219,13:30:00,20230206,181764593,718.49,-1.0398876094980931,718.419,719.894,718.44,719.66,1.2199999999999136,1.5536073059360744,2261,3995.72602739728,0,0,0,
220,13:40:00,20230206,181764593,719.3,-0.9283235083466488,718.57,719.686,718.95,720.12,1.169999999999959,1.55209090909091,1705,3987.84090909093,-1,0,0,
221,13:50:00,20230206,181764593,722.78,-0.44901107377003896,721.141,722.192,722.17,723.66,1.490000000000009,1.550361990950227,2560,3977.51131221722,0,0,1,
222,14:00:00,20230206,181764593,723.11,-0.4035590325601826,722.323,723.851,722.81,723.75,0.9400000000000546,1.550090090090091,700,3971.12612612615,-1,0,0,
223,14:10:00,20230206,181764593,723.28,-0.3801443446642046,723.029,724.289,722.58,723.98,1.3999999999999773,1.5473542600896872,704,3956.45739910316,-1,0,0,
224,14:20:00,20230206,181764593,722.6,-0.47380309624813244,722.15,723.294,722.23,722.96,0.7300000000000182,1.5466964285714295,2000,3941.93750000002,0,1,0,
225,14:30:00,20230206,181764593,723.92,-0.29199493140873845,722.947,724.463,723.31,725.46,2.150000000000091,1.5430666666666677,1880,3933.30666666669,-1,0,0,
226,14:40:00,20230206,181764593,724.27,-0.24378822103465125,724.121,726.064,723.74,725.55,1.8099999999999454,1.5457522123893819,9452,3924.22123893808,1,0,0,
227,14:50:00,20230206,181764593,725.9,-0.01928268414963175,724.19,725.699,724.95,726.47,1.5199999999999818,1.5469162995594725,5221,3948.5726872247,0,0,1,
228,15:00:00,20230206,181764593,726.13,0.012396011239054577,724.96,726.634,725.38,726.88,1.5,1.5467982456140361,1800,3954.15350877196,-1,0,0,
229,15:10:00,20230206,181764593,724.68,-0.18731750316787144,724.722,725.925,724.1,725.54,1.4399999999999409,1.5465938864628832,2730,3944.74672489086,0,0,-1,
230,15:20:00,20230206,181764593,723.68,-0.3250509613795402,723.6,724.849,723.13,724.46,1.330000000000041,1.5461304347826095,2019,3939.46521739134,0,0,0,
231,15:30:00,20230206,181764593,725.17,-0.11982810864415247,724.444,725.646,724.61,725.73,1.1200000000000045,1.5451948051948061,2627,3931.15151515155,0,0,0,
232,15:40:00,20230206,181764593,722.61,-0.4724257616660171,723.518,724.521,722.49,723.39,0.8999999999999773,1.543362068965518,5023,3925.53017241383,0,0,-1,
233,15:50:00,20230206,181764593,723.83,-0.3043909426477774,723.179,724.45,723.83,724.5,0.6699999999999591,1.5406008583690993,13800,3930.24034334768,1,1,0,
234,09:30:00,20230207,181764593,719.47,-0.9049088204506551,715.81,720.323,716.82,718.95,2.1299999999999955,1.5368803418803423,4749,3972.41880341884,0,0,0,
235,09:40:00,20230207,181764593,717.55,-1.1693570602170693,717.171,719.839,716.22,718.83,2.6100000000000136,1.5394042553191494,1750,3975.72340425536,-1,-1,0,
236,09:50:00,20230207,181764593,718.11,-1.0922263236185266,716.236,718.319,717.41,719.08,1.6700000000000728,1.5439406779661022,1200,3966.2923728814,-1,0,0,
237,10:00:00,20230207,181764593,718.55,-1.0316236020054004,717.76,719.074,716.78,718.83,2.050000000000068,1.5444725738396632,4686,3954.6202531646,0,0,0,
238,10:10:00,20230207,181764593,719.36,-0.9200595008539406,717.723,719.782,718.6,720.18,1.5799999999999272,1.546596638655463,2000,3957.69327731097,0,0,0,
239,10:20:00,20230207,181764593,719.21,-0.9407195195856878,718.145,720.281,718.27,719.55,1.2799999999999727,1.546736401673641,742,3949.50209205026,-1,0,0,
240,10:30:00,20230207,181764593,719.9,-0.8456834334196445,718.475,720.016,718.63,719.9,1.2699999999999818,1.5456250000000007,1880,3936.13750000005,-1,0,0,
241,10:40:00,20230207,181764593,717.58,-1.1652250564707072,717.723,719.226,716.78,718.24,1.4600000000000364,1.5444813278008305,4918,3927.60580912868,0,0,-1,
242,10:50:00,20230207,181764593,717.9,-1.121150349842982,717.378,718.914,717.29,718.5,1.2100000000000364,1.5441322314049593,800,3931.69834710749,-1,0,0,
243,11:00:00,20230207,181764593,718.56,-1.030246267423285,717.253,718.392,718.1,719.08,0.9800000000000182,1.5427572016460913,1868,3918.81069958853,-1,0,1,
244,11:10:00,20230207,181764593,718.03,-1.1032450002754657,717.758,718.91,717.3,718.57,1.2700000000000955,1.5404508196721318,1103,3910.40573770497,-1,0,0,
245,11:20:00,20230207,181764593,716.75,-1.279543826786398,716.552,717.693,716.35,717.18,0.8299999999999272,1.5393469387755112,900,3898.94693877556,-1,0,0,
246,11:30:00,20230207,181764593,717.53,-1.1721117293813001,716.598,717.94,716.99,718.15,1.1599999999999682,1.536463414634147,1434,3886.75609756102,-1,0,0,
247,11:40:00,20230207,181764593,719.52,-0.8980221475400779,717.431,718.769,718.31,719.95,1.6400000000001,1.5349392712550611,3804,3876.82591093122,0,0,1,
248,11:50:00,20230207,181764593,718.75,-1.0040769103630605,718.374,719.823,717.97,719.26,1.2899999999999636,1.5353629032258074,508,3876.53225806456,-1,0,0,
249,12:00:00,20230207,181764593,718.93,-0.979284887884967,717.898,719.028,717.6,718.89,1.2899999999999636,1.5343775100401613,400,3863.0040160643,-1,0,0,
250,12:10:00,20230207,181764593,718.7,-1.0109635832736377,717.747,718.639,718.37,719.05,0.67999999999995,1.5334000000000005,600,3849.15200000004,-1,1,1,
251,12:20:00,20230207,181764593,718.16,-1.0853396507079494,717.683,718.831,717.58,718.64,1.0599999999999454,1.5300000000000005,400,3836.20717131478,-1,0,0,
252,12:30:00,20230207,181764593,717.87,-1.1252823535893284,717.614,718.588,717.61,718.55,0.9399999999999409,1.5281349206349208,945,3822.57142857147,-1,0,0,
253,12:40:00,20230207,181764593,725.21,-0.11431877031567507,720.064,722.124,723.36,725.26,1.8999999999999773,1.525810276679842,2192,3811.19762845854,0,0,1,
254,12:50:00,20230207,181764593,725.66,-0.05233871412043352,724.337,725.907,724.98,726.36,1.3799999999999955,1.527283464566929,2277,3804.82283464571,0,0,0,
255,13:00:00,20230207,181764593,727.96,0.2644482397664141,726.766,728.39,726.61,728.69,2.080000000000041,1.526705882352941,3204,3798.83137254906,0,0,0,
256,13:10:00,20230207,181764593,725,-0.14324279654013053,724.928,727.194,724.28,726.74,2.4600000000000364,1.5288671875,1627,3796.50781250004,-1,-1,0,
257,13:20:00,20230207,181764593,723.33,-0.3732576717536118,723.619,725.464,722.3,724.26,1.9600000000000364,1.532490272373541,2462,3788.06614785996,0,0,-1,
258,13:30:00,20230207,181764593,718.61,-1.023359594512692,717.832,720.336,717.52,719.75,2.230000000000018,1.5341472868217056,2654,3782.92635658918,0,0,0,
259,13:40:00,20230207,181764593,718.04,-1.1018676656933502,717.94,720.115,716.84,719.24,2.3999999999999773,1.5368339768339772,1423,3778.5675675676,-1,-1,0,
260,13:50:00,20230207,181764593,719.26,-0.9338328466751107,718.122,719.988,718.55,720.05,1.5,1.5401538461538464,806,3769.50769230772,-1,0,0,
261,14:00:00,20230207,181764593,723.7,-0.32229629221529366,720.551,722.395,722.46,723.75,1.2899999999999636,1.5400000000000003,1200,3758.15325670501,-1,0,1,
262,14:10:00,20230207,181764593,724.3,-0.23965621728830494,723.258,724.827,723.71,725.24,1.5299999999999727,1.5390458015267177,1300,3748.38931297713,-1,0,0,
263,14:20:00,20230207,181764593,725.23,-0.1115641011514442,724.038,725.291,723.73,725.2,1.4700000000000273,1.5390114068441065,2400,3739.07984790878,0,0,0,
264,14:30:00,20230207,181764593,726.46,0.057848052448910905,725.294,726.334,726.02,726.92,0.8999999999999773,1.53875,2283,3734.00757575761,0,0,1,
265,14:40:00,20230207,181764593,726.11,0.009641342074823705,725.542,726.731,725.35,726.61,1.259999999999991,1.5363396226415094,500,3728.53207547173,-1,0,0,
266,14:50:00,20230207,181764593,726.59,0.07575340201642723,725.502,726.641,725.58,726.51,0.92999999999995,1.5353007518796993,600,3716.39473684214,-1,0,0,
267,15:00:00,20230207,181764593,725.09,-0.13084678530107594,725.547,727.282,724.19,725.93,1.7399999999998954,1.5330337078651683,1687,3704.72284644198,-1,0,-1,
268,15:10:00,20230207,181764593,725.79,-0.03443336455291719,725.11,726.325,725.08,726.78,1.6999999999999318,1.533805970149253,809,3697.19402985078,-1,0,0,
269,15:20:00,20230207,181764593,727.04,0.13773345821166877,725.993,727.113,726.68,727.41,0.7300000000000182,1.5344237918215602,500,3686.45724907067,-1,1,0,
270,15:30:00,20230207,181764593,727.17,0.1556388077791851,726.697,727.538,726.99,727.94,0.9500000000000455,1.5314444444444435,1200,3674.65555555559,-1,0,0,
271,15:40:00,20230207,181764593,728.5,0.3388243072007102,727.846,728.619,728.22,729.13,0.9099999999999682,1.529298892988929,1906,3665.52398523989,0,0,0,
272,15:50:00,20230207,181764593,725.49,-0.07575340201641158,726.822,727.798,725.49,725.5,0.009999999999990905,1.5270220588235284,30995,3659.05514705886,1,1,-1,
273,09:30:00,20230208,181764593,726.28,0.03305602997080176,721.184,726.591,724.92,727.84,2.9200000000000728,1.5214652014652004,3809,3759.18681318685,0,-1,0,
274,09:40:00,20230208,181764593,728.04,0.27546691642333754,725.582,729.254,725.51,728.22,2.7100000000000364,1.5265693430656926,2196,3759.36861313872,0,-1,0,
275,09:50:00,20230208,181764593,728.54,0.34433364552917195,725.385,729.133,726.7,731.46,4.759999999999991,1.5308727272727265,2832,3753.68363636367,0,-1,0,
276,10:00:00,20230208,181764593,727.73,0.2327695443777278,725.727,728.87,726.41,729.44,3.0300000000000864,1.5425724637681153,665,3750.34420289858,-1,-1,0,
277,10:10:00,20230208,181764593,729.56,0.48482177290507156,727.845,730.04,730.12,730.63,0.5099999999999909,1.5479422382671477,1300,3739.20577617331,-1,1,0,
278,10:20:00,20230208,181764593,727.92,0.2589389014379367,727.678,730.151,726.62,728.41,1.7899999999999636,1.544208633093525,2474,3730.43165467628,0,0,0,
279,10:30:00,20230208,181764593,729.21,0.4366150625310001,726.825,728.753,726.99,729.21,2.2200000000000273,1.5450896057347667,1325,3725.92831541221,-1,0,1,
280,10:40:00,20230208,181764593,729.45,0.46967109250180183,728.981,731.343,730.31,732.25,1.9400000000000546,1.5474999999999999,502,3717.3535714286,-1,0,0,
281,10:50:00,20230208,181764593,731.56,0.7602886893284092,730.63,732.425,730.78,732.37,1.5900000000000318,1.548896797153025,2100,3705.9110320285,0,0,0,
282,11:00:00,20230208,181764593,729.71,0.5054817916368345,729.506,731.201,728.49,730.92,2.42999999999995,1.5490425531914895,3300,3700.21631205677,0,-1,0,
283,11:10:00,20230208,181764593,729.86,0.5261418103685817,728.097,729.836,729.31,730.54,1.2300000000000182,1.5521554770318022,2640,3698.80212014138,0,0,1,
284,11:20:00,20230208,181764593,729.07,0.4173323783813683,728.456,729.871,728.2,730.32,2.1200000000000045,1.5510211267605636,4695,3695.07394366201,0,0,0,
285,11:30:00,20230208,181764593,728.41,0.3264282959616557,728.261,729.379,728.64,729.53,0.8899999999999864,1.5530175438596492,1600,3698.58245614039,-1,0,0,
286,11:40:00,20230208,181764593,728.6,0.35259765302188023,728.533,729.494,728.25,729.17,0.9199999999999591,1.5506993006993008,1400,3691.24475524479,-1,0,0,
287,11:50:00,20230208,181764593,729.43,0.46691642333755534,727.809,728.95,728.94,730.43,1.4899999999998954,1.5485017421602787,3198,3683.26132404185,0,0,1,
288,12:00:00,20230208,181764593,727.18,0.15701614236130054,727.035,728.544,726.62,727.78,1.1599999999999682,1.5482986111111106,800,3681.57638888893,-1,0,0,
289,12:10:00,20230208,181764593,725.71,-0.04545204120984068,726.08,727.995,725.66,728.24,2.580000000000041,1.5469550173010373,1000,3671.60553633222,-1,-1,-1,SELL
290,12:20:00,20230208,181764593,726.88,0.11569610489780616,726.465,728.066,726.24,726.84,0.6000000000000227,1.5505172413793098,900,3662.39310344832,-1,1,0,
291,12:30:00,20230208,181764593,726.78,0.10192275907663616,726.164,727.603,726.61,727.99,1.3799999999999955,1.5472508591065286,2267,3652.90034364266,0,0,0,
292,12:40:00,20230208,181764593,727.49,0.199713514406926,726.16,727.902,727.74,728.62,0.8799999999999955,1.5466780821917803,500,3648.15410958909,-1,0,0,
293,12:50:00,20230208,181764593,728.44,0.3305602997080176,727.749,728.806,727.76,729.39,1.6299999999999955,1.5444027303754262,700,3637.40955631404,-1,0,0,
294,13:00:00,20230208,181764593,729.37,0.4586524158448627,728.719,730.326,728.62,730.56,1.9399999999999409,1.54469387755102,1700,3627.41836734698,-1,0,0,
295,13:10:00,20230208,181764593,729.56,0.48482177290507156,728.679,730.668,728.73,730.4,1.669999999999959,1.546033898305084,300,3620.88474576275,-1,0,0,
296,13:20:00,20230208,181764593,728.53,0.34295631094705653,728.501,729.702,727.85,729.47,1.6200000000000045,1.5464527027027017,1800,3609.66554054058,-1,0,0,
297,13:30:00,20230208,181764593,727.01,0.13360145446532248,726.937,728.447,726.31,727.94,1.6300000000001091,1.5467003367003356,1000,3603.57239057243,-1,0,0,
298,13:40:00,20230208,181764593,728.37,0.3209189576331939,727.22,728.632,728.18,729.28,1.1000000000000227,1.5469798657718115,900,3594.83557046984,-1,0,0,
299,13:50:00,20230208,181764593,728.88,0.3911630213211437,728.573,729.39,728.69,729.93,1.2399999999998954,1.5454849498327754,1489,3585.82274247496,-1,0,0,
300,14:00:00,20230208,181764593,729.05,0.4145777092171217,728.26,729.609,727.98,729.51,1.5299999999999727,1.5444666666666658,1639,3578.83333333338,-1,0,0,
301,14:10:00,20230208,181764593,731.81,0.7947220538813264,730.285,731.681,731.16,732.32,1.1600000000000819,1.5444186046511619,1500,3572.38870431898,-1,0,1,
302,14:20:00,20230208,181764593,730.92,0.672139276072943,730.85,731.878,730.44,731.19,0.75,1.5431456953642377,2688,3565.52649006627,0,1,0,
303,14:30:00,20230208,181764593,731.03,0.6872899564762285,730.526,731.606,730.47,731.56,1.0899999999999181,1.5405280528052798,1293,3562.63036303635,-1,0,0,
304,14:40:00,20230208,181764593,730.7,0.6418379152663878,729.696,730.894,730.11,731.29,1.17999999999995,1.539046052631578,1745,3555.16447368426,-1,0,0,
305,14:50:00,20230208,181764593,732.8,0.9310781775108797,730.871,732.021,732.1,732.84,0.7400000000000091,1.5378688524590152,1973,3549.22950819677,0,1,1,
306,15:00:00,20230208,181764593,731.42,0.7410060051787775,730.948,732.058,731.09,731.42,0.32999999999992724,1.5352614379084955,3465,3544.0784313726,0,1,0,
307,15:10:00,20230208,181764593,729.44,0.4682937579196864,729.506,730.578,728.99,729.85,0.8600000000000136,1.531335504885992,1432,3543.82084690559,-1,0,-1,
308,15:20:00,20230208,181764593,729.54,0.4820671037408407,729.984,730.996,729.54,730.67,1.1299999999999955,1.5291558441558426,4905,3536.96428571434,0,0,-1,
309,15:30:00,20230208,181764593,730.6,0.6280645694452178,729.312,730.291,730.07,731.01,0.9399999999999409,1.5278640776699013,4623,3541.39158576057,0,0,1,
310,15:40:00,20230208,181764593,729.87,0.5275191449506971,729.887,730.862,729.14,730.6,1.4600000000000364,1.525967741935482,3779,3544.88064516134,0,0,-1,
311,15:50:00,20230208,181764593,731.52,0.7547793509999474,729.636,730.45,730.88,731.28,0.39999999999997726,1.5257556270096446,20059,3545.63344051452,1,1,1,BUY
312,09:30:00,20230209,181764593,743.42,2.393807503718803,740.638,744.66,741.68,745,3.32000000000005,1.5221474358974343,4989,3598.56089743595,0,-1,0,
313,09:40:00,20230209,181764593,743.27,2.3731474849870557,741.427,743.914,742.11,744.43,2.3199999999999363,1.5278913738019153,6714,3603.00319488823,1,-1,0,
314,09:50:00,20230209,181764593,743.8,2.446146217839236,742.863,744.992,743.26,745.38,2.1200000000000045,1.5304140127388517,9031,3612.91082802553,1,0,0,
315,10:00:00,20230209,181764593,745.37,2.662387747231563,744.577,745.968,743.94,746.16,2.2199999999999136,1.5322857142857125,12548,3630.11111111116,1,0,0,
316,10:10:00,20230209,181764593,744.2,2.5012396011239164,743.914,745.823,743.19,744.43,1.2399999999998954,1.5344620253164536,3000,3658.33227848106,0,0,0,
317,10:20:00,20230209,181764593,739.15,1.8056856371549797,739.369,741.415,736.63,739.26,2.6299999999999955,1.5335331230283888,3672,3656.25552050478,0,-1,-1,
318,10:30:00,20230209,181764593,740.38,1.9750977907553349,739.041,740.397,740.02,740.35,0.3300000000000409,1.5369811320754694,1500,3656.30503144659,-1,1,0,
319,10:40:00,20230209,181764593,741.61,2.14450994435569,740.082,741.72,741.14,742.61,1.4700000000000273,1.5331974921630072,723,3649.5454545455,-1,0,0,
320,10:50:00,20230209,181764593,743.12,2.3524874662553086,741.327,743.607,742.09,744.07,1.9800000000000182,1.532999999999998,1300,3640.40000000005,-1,0,0,
321,11:00:00,20230209,181764593,740.98,2.057737865682339,740.66,742.732,740.65,741.67,1.0199999999999818,1.534392523364484,1600,3633.10903426796,-1,0,0,
322,11:10:00,20230209,181764593,741.83,2.174811305162261,740.087,741.729,741.43,742.22,0.7900000000000773,1.5327950310558986,1500,3626.79503105595,-1,0,1,
323,11:20:00,20230209,181764593,742.57,2.2767340642388967,740.861,742.258,741.7,742.8,1.099999999999909,1.53049535603715,4302,3620.21052631584,0,0,1,
324,11:30:00,20230209,181764593,742.57,2.2767340642388967,741.154,742.504,741.98,742.92,0.9399999999999409,1.5291666666666648,1407,3622.31481481486,-1,0,1,
325,11:40:00,20230209,181764593,741.37,2.1114539143848883,740.939,742.349,740.52,741.37,0.8500000000000227,1.527353846153844,1800,3615.49846153851,-1,0,0,
326,11:50:00,20230209,181764593,741.76,2.165169963087437,740.457,741.482,740.99,741.79,0.7999999999999545,1.52527607361963,803,3609.92944785281,-1,0,1,
327,12:00:00,20230209,181764593,742.13,2.216131342625755,741.136,741.986,741.63,742.17,0.5399999999999636,1.5230581039755333,1740,3601.34556574928,-1,1,1,
328,12:10:00,20230209,181764593,741.97,2.1940939893118925,742.232,743.208,742.05,742.85,0.8000000000000682,1.520060975609754,2900,3595.67073170736,0,0,-1,
329,12:20:00,20230209,181764593,743.57,2.4144675224505656,743.086,744.096,741.92,744.56,2.6399999999999864,1.51787234042553,2513,3593.55623100308,0,-1,0,
330,12:30:00,20230209,181764593,742.21,2.227150019282694,741.021,743.061,740.92,742.58,1.6600000000000819,1.5212727272727256,1582,3590.28181818186,-1,0,0,
331,12:40:00,20230209,181764593,739.46,1.8483830092006053,740.147,741.593,738.04,740.07,2.0300000000000864,1.5216918429003006,2800,3584.21450151062,0,0,-1,
332,12:50:00,20230209,181764593,740.34,1.969588452426873,738.701,739.909,739.51,740.57,1.0600000000000591,1.5232228915662638,1464,3581.8524096386,-1,0,1,
333,13:00:00,20230209,181764593,737.14,1.5288413861495267,736.66,738.279,736.16,738.28,2.1200000000000045,1.521831831831831,2262,3575.49249249254,0,0,0,
334,13:10:00,20230209,181764593,737.07,1.5192000440747186,736.052,737.981,736.28,737.86,1.580000000000041,1.523622754491017,931,3571.55988023957,-1,0,0,
335,13:20:00,20230209,181764593,736.83,1.4861440141039168,736.522,738.275,735.7,737.83,2.1299999999999955,1.5237910447761187,1674,3563.67761194035,-1,0,0,
336,13:30:00,20230209,181764593,738.63,1.7340642388849143,737.573,738.887,737.73,738.63,0.8999999999999773,1.5255952380952373,3600,3558.05357142862,0,0,0,
337,13:40:00,20230209,181764593,737.16,1.5315960553137575,736.813,738.165,736.56,737.75,1.1900000000000546,1.52373887240356,3483,3558.17804154308,0,0,0,
338,13:50:00,20230209,181764593,737.56,1.586689438598422,737.077,738.276,737.07,738.58,1.509999999999991,1.5227514792899401,4300,3557.95562130183,0,0,0,
339,14:00:00,20230209,181764593,737.62,1.59495344609113,737.043,738.655,737.09,738.96,1.8700000000000045,1.522713864306784,1602,3560.14454277292,-1,0,0,
340,14:10:00,20230209,181764593,737.89,1.6321414798082783,737.063,738.158,737.15,737.92,0.7699999999999818,1.5237352941176463,1925,3554.3852941177,0,0,0,
